Version,Year,Month,Sender,Receiver,Cost,Quantity,Variance,UoM
V002,2017,M01,BP_01_19C_3,RP_01_19F,814.22,38.43,162.84,HRS
V002,2017,M01,RP_01_35B,SF_350014,815.61,145.21,163.12,Hrs
V002,2017,M01,SF_314623,FP_731680,819.67,2304,163.93,EA
V002,2017,M01,SF_314648,FP_731680,820.63,2304,164.13,EA
V002,2017,M01,RP_01_45C,BP_01_45D_1,821.07,25.06,164.21,Hrs
V002,2017,M01,BP_01_47D_1,RP_01_47B,827.37,56.88,165.47,HRS
V002,2017,M01,BP_01_35I_1,FP_719456,828.77,47.38,165.75,EA
V002,2017,M01,RP_01_25A,RP_01_45D,830.51,5.02,166.10,Hrs
V002,2017,M01,RP_01_25A,RP_01_45E,830.51,5.02,166.10,Hrs
V002,2017,M01,RP_01_35C,RP_01_35G,830.7,53.34,166.14,Hrs
V002,2017,M01,BP_01_45C_1,RP_01_45D,833.84,25.45,166.77,HRS
V002,2017,M01,RP_01_14H,SF_350247,837.58,27.75,167.52,DOL
V002,2017,M01,RP_01_38B,SF_350308,839.69,114.69,167.94,MHrs
V002,2017,M01,BP_01_78D_2,RP_01_16H,841.18,17,168.24,FTE
V002,2017,M01,BP_01_78B_1,RP_01_45B,844.78,84,168.96,FTE
V002,2017,M01,RP_01_19D,FP_720863,848.73,188.19,169.75,MHrs
V002,2017,M01,RP_01_35A,RP_01_35C,850.7,20.48,170.14,Hrs
V002,2017,M01,RP_01_45H,FP_999999,851.19,316.33,170.24,MHrs
V002,2017,M01,BP_01_19C_1,RP_01_19D,868.21,40.97,173.64,HRS
V002,2017,M01,RP_01_35D,FP_720863,868.38,188.19,173.68,MHrs
V002,2017,M01,RP_01_14H,SF_350298,869.11,28.79,173.82,DOL
V002,2017,M01,RP_01_35H,SF_350014,881.53,72.6,176.31,MHrs
V002,2017,M01,BP_01_23B_2,RP_01_35K,882.31,24.34,176.46,HRS
V002,2017,M01,RP_01_38A,SF_350368,887.85,191.15,177.57,Hrs
V002,2017,M01,RP_01_19G,SF_350132,891.61,85.48,178.32,MHrs
V002,2017,M01,RP_01_14I,FP_750122,893.11,157.91,178.62,DOL
V002,2017,M01,RP_01_14E,SF_350039,893.69,4879.48,178.74,LB
V002,2017,M01,RP_01_25B,RP_01_38B,896.91,8882.87,179.38,KwH
V002,2017,M01,RP_01_45A,RP_01_40A,903.04,8.84,180.61,Hrs
V002,2017,M01,RP_01_19G,SF_350144,905.54,86.81,181.11,MHrs
V002,2017,M01,RP_01_25A,RP_01_39C,908.03,5.49,181.61,Hrs
V002,2017,M01,BP_01_17A_1,RP_01_14F,913.99,58.21,182.80,HRS
V002,2017,M01,BP_01_17A_1,RP_01_14G,913.99,58.21,182.80,HRS
V002,2017,M01,RP_01_16E,FP_716428,918.1,68.94,183.62,Hrs
V002,2017,M01,BP_01_78A_2,RP_01_16H,920.04,17,184.01,FTE
V002,2017,M01,RP_01_35I,SF_350314,923.25,74.93,184.65,MHrs
V002,2017,M01,RP_01_35C,RP_01_35H,928.37,59.61,185.67,Hrs
V002,2017,M01,BP_01_76B_1,RP_01_35B,929.92,707.78,185.98,# Paycks
V002,2017,M01,RP_01_14E,SF_350242,930.86,5082.43,186.17,LB
V002,2017,M01,BP_01_19B_2,RP_01_19K,932.11,52.81,186.42,HRS
V002,2017,M01,RP_01_14E,SF_350390,935.79,5109.36,187.16,LB
V002,2017,M01,RP_01_35B,SF_350242,937.87,166.97,-187.57,Hrs
V002,2017,M01,SF_314684,FP_731680,938.35,2304,187.67,EA
V002,2017,M01,BP_01_18A_3,FP_CTS,945.77,34.05,189.15,HRS
V002,2017,M01,RP_01_18A,BP_01_18A_3,945.77,34.05,189.15,Hrs
V002,2017,M01,RP_01_35B,SF_350243,956.2,170.24,191.24,Hrs
V002,2017,M01,SF_314683,FP_731680,956.94,2304,191.39,EA
V002,2017,M01,RP_01_19G,SF_350124,957.93,91.84,191.59,MHrs
V002,2017,M01,RP_01_34B,SF_350360,966.54,58.64,193.31,Hrs
V002,2017,M01,BP_01_17C_3,RP_01_46A,969.87,150.95,193.97,HRS
V002,2017,M01,BP_01_17D_1,SF_350074,986.88,145.79,197.38,EA
V002,2017,M01,BP_01_15A_1,RP_01_17D,988.64,18.04,197.73,PO
V002,2017,M01,BP_01_15A_1,RP_01_17A,988.64,18.04,197.73,PO
V002,2017,M01,SF_314682,FP_731680,993.36,2304,198.67,EA
V002,2017,M01,RP_01_35B,SF_350120,997.06,177.51,-199.41,Hrs
V002,2017,M01,BP_01_79B_1,RP_01_45A,1016.13,17,203.23,# PC
V002,2017,M01,RP_01_14I,FP_999999,1017.96,179.99,203.59,DOL
V002,2017,M01,BP_01_78A_1,RP_01_35B,1018.48,155.83,203.70,FTE
V002,2017,M01,SF_350096,FP_750022,1018.68,29070.72,203.74,EA
V002,2017,M01,RP_01_14H,SF_350074,1020.86,33.82,204.17,DOL
V002,2017,M01,SF_350341,SF_350414,1020.94,3175.92,204.19,EA
V002,2017,M01,BP_01_16I_1,RP_01_14F,1034.46,126.6,206.89,HRS
V002,2017,M01,BP_01_16I_1,RP_01_14G,1034.46,126.6,206.89,HRS
V002,2017,M01,RP_01_79C,RP_01_16A,1034.92,4380,206.98,CPU Min
V002,2017,M01,RP_01_79C,RP_01_17D,1034.92,4380,206.98,CPU Min
V002,2017,M01,RP_01_14I,FP_750106,1046.77,185.08,209.35,DOL
V002,2017,M01,RP_01_45G,FP_999999,1052.96,693.42,210.59,MHrs
V002,2017,M01,SF_350120,FP_750131,1055.02,165150.72,211.00,EA
V002,2017,M01,RP_01_35B,FP_719456,1064.52,189.52,212.90,Hrs
V002,2017,M01,RP_01_46A,FP_732880,1065.82,78.4,213.16,Hrs
V002,2017,M01,BP_01_79B_1,RP_01_17A,1075.9,18,215.18,# PC
V002,2017,M01,RP_01_35A,RP_01_35N,1082.71,26.07,216.54,Hrs
V002,2017,M01,BP_01_78A_3,RP_01_61C,1083.19,2.75,216.64,FTE
V002,2017,M01,RP_01_34D,SF_350307,1088.79,6.69,217.76,MHrs
V002,2017,M01,RP_01_34D,SF_350366,1088.79,6.69,217.76,MHrs
V002,2017,M01,RP_01_34D,SF_350367,1088.79,6.69,217.76,MHrs
V002,2017,M01,RP_01_34D,SF_350394,1088.79,6.69,217.76,MHrs
V002,2017,M01,RP_01_34B,SF_350307,1102.51,66.9,220.50,Hrs
V002,2017,M01,RP_01_34B,SF_350366,1102.51,66.9,220.50,Hrs
V002,2017,M01,RP_01_34B,SF_350367,1102.51,66.9,220.50,Hrs
V002,2017,M01,RP_01_34B,SF_350394,1102.51,66.9,220.50,Hrs
V002,2017,M01,RP_01_19I,FP_999999,1107.85,331.83,221.57,MHrs
V002,2017,M01,RP_01_14I,FP_750131,1115.12,197.17,223.02,DOL
V002,2017,M01,BP_01_15A_1,RP_01_19B,1117.87,20.4,223.57,PO
V002,2017,M01,RP_01_16D,SF_350271,1118.92,86.06,223.78,Hrs
V002,2017,M01,BP_01_31C_2,RP_01_31D,1124.34,34.05,224.87,HRS
V002,2017,M01,RP_01_31C,BP_01_31C_2,1124.34,34.05,224.87,Hrs
V002,2017,M01,BP_01_78D_1,RP_01_38A,1129.86,23,225.97,FTE
V002,2017,M01,SF_350277,SF_350326,1130.02,17983.68,226.00,EA
V002,2017,M01,BP_01_19B_1,RP_01_19E,1133.65,64.23,226.73,HRS
V002,2017,M01,RP_01_14H,SF_350238,1135.37,37.61,227.07,DOL
V002,2017,M01,SF_350276,SF_350326,1136.25,17983.68,227.25,EA
V002,2017,M01,RP_01_45C,BP_01_45C_2,1136.97,34.7,227.39,Hrs
V002,2017,M01,BP_01_17B_1,RP_01_14E,1144.18,124.92,228.84,HRS
V002,2017,M01,BP_01_35G_1,FP_750128,1147.27,79.49,229.45,EA
V002,2017,M01,SF_350091,SF_350232,1148.82,37192.32,229.76,EA
V002,2017,M01,RP_01_31B,SF_350377,1148.83,102.11,229.77,Hrs
V002,2017,M01,SF_350100,SF_350099,1149.86,29070.72,229.97,EA
V002,2017,M01,BP_01_38D_1,RP_01_38B,1153.97,132.2,230.79,HRS
V002,2017,M01,RP_01_35D,BP_01_35D_1,1154.02,250.1,230.80,MHrs
V002,2017,M01,RP_01_25B,RP_01_40D,1154.52,11434.19,230.90,KwH
V002,2017,M01,RP_01_34D,BP_01_34D_1,1159.13,7.12,231.83,MHrs
V002,2017,M01,SF_350243,FP_750087,1160.58,17983.68,232.12,EA
V002,2017,M01,RP_01_35I,BP_01_35I_1,1161.97,94.31,232.39,MHrs
V002,2017,M01,RP_01_14E,SF_350400,1172.93,6404.11,234.59,LB
V002,2017,M01,SF_350216,FP_750131,1181.31,20643.84,236.26,EA
V002,2017,M01,BP_01_78A_3,RP_01_70A,1181.66,3,236.33,FTE
V002,2017,M01,BP_01_78A_3,RP_01_78A,1181.66,3,236.33,FTE
V002,2017,M01,BP_01_78A_3,RP_01_79A,1181.66,3,236.33,FTE
V002,2017,M01,BP_01_78A_3,RP_01_35B,1181.66,3,236.33,FTE
V002,2017,M01,RP_01_35B,SF_350039,1186.71,211.28,237.34,Hrs
V002,2017,M01,RP_01_38D,BP_01_38D_1,1188.88,136.2,237.78,Hrs
V002,2017,M01,BP_01_78D_2,RP_01_17A,1191.67,24.08,238.33,FTE
V002,2017,M01,RP_01_39A,SF_350015,1196.93,94.55,239.39,Hrs
V002,2017,M01,BP_01_19C_1,RP_01_19F,1202.13,56.73,240.43,HRS
V002,2017,M01,BP_01_19C_2,RP_01_19D,1202.13,56.73,240.43,HRS
V002,2017,M01,RP_01_16A,RP_01_16G,1202.76,10.81,240.55,Hrs
V002,2017,M01,RP_01_14H,SF_350230,1209.51,40.07,241.90,DOL
V002,2017,M01,RP_01_14H,SF_350297,1211.2,40.13,242.24,DOL
V002,2017,M01,RP_01_14H,SF_350326,1213.83,40.21,242.77,DOL
V002,2017,M01,RP_01_25A,RP_01_19C,1215.57,7.35,243.11,Hrs
V002,2017,M01,RP_01_46A,SF_315670,1218.08,89.6,243.62,Hrs
V002,2017,M01,RP_01_16E,SF_350223,1222.1,91.76,244.42,Hrs
V002,2017,M01,RP_01_35K,SF_350400,1230.25,128.31,246.05,MHrs
V002,2017,M01,BP_01_35I_1,FP_999999,1243.37,71.08,248.67,EA
V002,2017,M01,RP_01_14F,FP_750063,1253.27,3191.23,250.65,LTR
V002,2017,M01,RP_01_31B,SF_350006,1254.88,111.53,250.98,Hrs
V002,2017,M01,BP_01_79B_1,RP_01_35A,1255.21,21,251.04,# PC
V002,2017,M01,BP_01_45E_1,FP_750019,1256.6,96.42,251.32,EA
V002,2017,M01,RP_01_14G,FP_750131,1262.86,135604.22,252.57,EA
V002,2017,M01,SF_314632,FP_731680,1270.07,2304,254.01,EA
V002,2017,M01,BP_01_17B_1,RP_01_14H,1271.31,138.8,254.26,HRS
V002,2017,M01,RP_01_16A,RP_01_16F,1282.94,11.53,256.59,Hrs
V002,2017,M01,RP_01_35B,SF_350218,1289.87,229.64,257.97,Hrs
V002,2017,M01,RP_01_14G,FP_750122,1291.22,138649.81,258.24,EA
V002,2017,M01,BP_01_17D_1,FP_716428,1295.63,191.4,259.13,EA
V002,2017,M01,BP_01_78A_2,RP_01_17A,1303.39,24.08,260.68,FTE
V002,2017,M01,RP_01_25A,RP_01_35D,1304.32,7.88,260.86,Hrs
V002,2017,M01,RP_01_35H,BP_01_35H_1,1305.98,107.56,261.20,MHrs
V002,2017,M01,BP_01_35H_1,SF_350266,1307.73,73.18,261.55,EA
V002,2017,M01,RP_01_25A,RP_01_35E,1308.55,7.91,261.71,Hrs
V002,2017,M01,RP_01_45C,BP_01_45E_1,1310.26,39.99,262.05,Hrs
V002,2017,M01,RP_01_14H,SF_350016,1323.05,43.83,264.61,DOL
V002,2017,M01,RP_01_35N,BP_01_35I_1,1329.48,169.75,265.90,Hrs
V002,2017,M01,RP_01_35B,SF_350244,1340.08,238.58,268.02,Hrs
V002,2017,M01,RP_01_35I,SF_350390,1345.06,109.17,269.01,MHrs
V002,2017,M01,RP_01_35I,SF_350369,1345.8,109.23,269.16,MHrs
V002,2017,M01,SF_350281,SF_350366,1346.01,20643.84,269.20,EA
V002,2017,M01,RP_01_14H,SF_350218,1350.81,44.75,270.16,DOL
V002,2017,M01,RP_01_39A,SF_314631,1356.54,107.16,271.31,Hrs
V002,2017,M01,BP_01_17C_1,RP_01_14E,1367.51,212.84,273.50,HRS
V002,2017,M01,RP_01_14A,RP_01_14B,1375.7,11.78,275.14,Hrs
V002,2017,M01,RP_01_38B,SF_350368,1399.48,191.15,279.90,MHrs
V002,2017,M01,SF_350279,SF_350366,1404.62,20643.84,280.92,EA
V002,2017,M01,RP_01_35C,RP_01_35F,1404.71,90.2,280.94,Hrs
V002,2017,M01,RP_01_35E,FP_999999,1408.33,164.33,281.67,MHrs
V002,2017,M01,BP_01_18A_1,FP_CTS,1418.65,51.08,283.73,HRS
V002,2017,M01,RP_01_18A,BP_01_18A_1,1418.65,51.08,283.73,Hrs
V002,2017,M01,RP_01_25B,RP_01_45D,1420.01,14063.46,284.00,KwH
V002,2017,M01,BP_01_35D_1,FP_720863,1430.64,47.05,286.13,EA
V002,2017,M01,RP_01_19F,SF_350074,1432.07,559.83,286.41,MHrs
V002,2017,M01,RP_01_47D,BP_01_47D_1,1447.91,99.53,289.58,Hrs
V002,2017,M01,BP_01_17C_1,RP_01_14H,1454.8,226.42,290.96,HRS
V002,2017,M01,SF_350021,FP_750008XBA,1455.82,3049.36,291.16,EA
V002,2017,M01,SF_315674,FP_732880,1457.3,1344,291.46,EA
V002,2017,M01,RP_01_35C,BP_01_35I_1,1468.7,94.31,293.74,Hrs
V002,2017,M01,SF_350119,FP_750131,1470.91,206438.4,294.18,EA
V002,2017,M01,SF_350280,SF_350366,1475.34,20643.84,295.07,EA
V002,2017,M01,BP_01_78A_3,RP_01_16B,1477.07,3.75,295.41,FTE
V002,2017,M01,RP_01_35E,SF_350119,1487.94,173.62,297.59,MHrs
V002,2017,M01,RP_01_35G,BP_01_35G_1,1514.07,218.62,302.81,MHrs
V002,2017,M01,RP_01_35N,BP_01_35H_1,1516.34,193.61,303.27,Hrs
V002,2017,M01,BP_01_17D_1,SF_350271,1548.5,228.75,309.70,EA
V002,2017,M01,BP_01_31D_1,SF_350016,1563.53,12.42,312.71,EA
V002,2017,M01,BP_01_78B_1,RP_01_35B,1567.2,155.83,313.44,FTE
V002,2017,M01,BP_01_78A_3,RP_01_19C,1575.54,4,315.11,FTE
V002,2017,M01,RP_01_34D,SF_350360,1590.85,9.77,318.17,MHrs
V002,2017,M01,RP_01_14H,SF_350271,1594.23,52.82,318.85,DOL
V002,2017,M01,RP_01_19D,SF_350120,1601.13,355.03,320.23,MHrs
V002,2017,M01,BP_01_19C_2,RP_01_19F,1602.85,75.65,320.57,HRS
V002,2017,M01,BP_01_34C_2,RP_01_34D,1607.45,136.85,321.49,HRS
V002,2017,M01,RP_01_34C,BP_01_34C_2,1607.45,136.85,321.49,Hrs
V002,2017,M01,RP_01_25A,RP_01_35K,1625.82,9.83,325.16,Hrs
V002,2017,M01,RP_01_14H,SF_350359,1626.52,53.88,325.30,DOL
V002,2017,M01,RP_01_35K,FP_999999,1627.62,169.75,325.52,MHrs
V002,2017,M01,BP_01_19B_2,RP_01_19I,1637.49,92.77,327.50,HRS
V002,2017,M01,RP_01_35D,SF_350120,1638.21,355.03,327.64,MHrs
V002,2017,M01,RP_01_35B,SF_350266,1644.1,292.71,328.82,Hrs
V002,2017,M01,RP_01_35C,BP_01_35H_1,1675.13,107.56,335.03,Hrs
V002,2017,M01,RP_01_35B,SF_350075,1680.67,299.22,336.13,Hrs
V002,2017,M01,RP_01_35B,SF_350247,1694.02,301.6,338.80,Hrs
V002,2017,M01,BP_01_35H_1,FP_999999,1715.6,96,343.12,EA
V002,2017,M01,RP_01_46A,FP_750079XBA,1727.02,127.04,345.40,Hrs
V002,2017,M01,SF_350414,FP_750079XBA,1731.86,3175.92,346.37,EA
V002,2017,M01,RP_01_16H,FP_750019,1736.12,146.51,347.22,Hrs
V002,2017,M01,RP_01_14H,SF_350360,1744.25,57.79,348.85,DOL
V002,2017,M01,SF_315670,FP_732880,1761.73,1344,352.35,EA
V002,2017,M01,RP_01_34B,FP_750063,1762.95,106.97,352.59,Hrs
V002,2017,M01,BP_01_78D_1,RP_01_34B,1768.47,36,353.69,FTE
V002,2017,M01,RP_01_34B,FP_999999,1789.59,108.58,357.92,Hrs
V002,2017,M01,RP_01_45A,RP_01_38A,1806.08,17.68,361.22,Hrs
V002,2017,M01,RP_01_45C,RP_01_45H,1817.55,55.47,363.51,Hrs
V002,2017,M01,RP_01_35F,SF_350075,1829.48,299.22,365.90,MHrs
V002,2017,M01,BP_01_19B_3,RP_01_19G,1833.99,103.91,366.80,HRS
V002,2017,M01,RP_01_78B,BP_01_78B_2,1842.73,235.87,368.55,Hrs
V002,2017,M01,BP_01_19B_3,RP_01_19F,1842.8,104.41,368.56,HRS
V002,2017,M01,BP_01_23B_1,RP_01_35D,1855.73,51.2,371.15,HRS
V002,2017,M01,RP_01_14B,RP_01_14E,1857.92,61.86,371.58,Hrs
V002,2017,M01,RP_01_35B,SF_350246,1868.74,332.7,373.75,Hrs
V002,2017,M01,BP_01_35F_1,SF_350075,1869.78,74.8,373.96,EA
V002,2017,M01,BP_01_19C_3,RP_01_19I,1869.99,88.25,374.00,HRS
V002,2017,M01,RP_01_45E,FP_750019,1920.38,385.66,384.08,MHrs
V002,2017,M01,RP_01_45D,FP_999999,1931.21,477.67,386.24,MHrs
V002,2017,M01,BP_01_17C_3,RP_01_47B,1939.73,301.9,387.95,HRS
V002,2017,M01,BP_01_78D_2,RP_01_17C,1958.62,39.58,391.72,FTE
V002,2017,M01,BP_01_19B_1,RP_01_19D,1964.99,111.33,393.00,HRS
V002,2017,M01,BP_01_78A_3,RP_01_76A,1969.43,5,393.89,FTE
V002,2017,M01,RP_01_25A,RP_01_35M,1974.11,11.93,394.82,Hrs
V002,2017,M01,RP_01_45C,RP_01_45D,1993.72,60.85,398.74,Hrs
V002,2017,M01,RP_01_35I,SF_350242,2057.31,166.97,411.46,MHrs
V002,2017,M01,BP_01_61D_1,FP_CTS,2060.29,85.13,412.06,HRS
V002,2017,M01,BP_01_61D_2,FP_CTS,2060.29,85.13,412.06,HRS
V002,2017,M01,RP_01_61D,BP_01_61D_1,2060.29,85.13,412.06,Hrs
V002,2017,M01,RP_01_61D,BP_01_61D_2,2060.29,85.13,412.06,Hrs
V002,2017,M01,RP_01_35H,SF_350243,2066.98,170.24,413.40,MHrs
V002,2017,M01,SF_350268,FP_750096,2076.53,1262.4,415.31,EA
V002,2017,M01,RP_01_45B,FP_750019,2077.95,385.66,415.59,Hrs
V002,2017,M01,RP_01_35G,SF_350247,2088.74,301.6,417.75,MHrs
V002,2017,M01,BP_01_79B_1,RP_01_16A,2092.02,35,418.40,# PC
V002,2017,M01,RP_01_25A,RP_01_35G,2140.5,12.94,428.10,Hrs
V002,2017,M01,BP_01_78A_2,RP_01_17C,2142.25,39.58,428.45,FTE
V002,2017,M01,RP_01_47D,RP_01_47C,2145.07,147.46,429.01,Hrs
V002,2017,M01,SF_350244,SF_350326,2147.14,17983.68,429.43,EA
V002,2017,M01,RP_01_31D,BP_01_31D_1,2191.49,10.46,438.30,MHrs
V002,2017,M01,RP_01_25B,RP_01_35K,2195.6,21744.77,439.12,KwH
V002,2017,M01,RP_01_34D,SF_350391,2202.13,13.53,440.43,MHrs
V002,2017,M01,RP_01_35G,FP_750128,2202.19,317.98,440.44,MHrs
V002,2017,M01,RP_01_78A,BP_01_78A_1,2209.62,29.62,441.92,Hrs
V002,2017,M01,RP_01_45B,SF_350268,2226.59,413.25,445.32,Hrs
V002,2017,M01,RP_01_34D,SF_350238,2237.05,13.74,447.41,MHrs
V002,2017,M01,RP_01_34D,SF_350297,2237.05,13.74,447.41,MHrs
V002,2017,M01,BP_01_31C_1,RP_01_31D,2248.69,68.1,449.74,HRS
V002,2017,M01,RP_01_31C,BP_01_31C_1,2248.69,68.1,449.74,Hrs
V002,2017,M01,RP_01_14B,RP_01_14G,2256.05,75.12,451.21,Hrs
V002,2017,M01,RP_01_34B,SF_350238,2265.24,137.44,453.05,Hrs
V002,2017,M01,RP_01_34B,SF_350297,2265.24,137.44,453.05,Hrs
V002,2017,M01,SF_350350,SF_350351,2269.91,1262.4,453.98,EA
V002,2017,M01,RP_01_45C,BP_01_45C_1,2273.94,69.4,454.79,Hrs
V002,2017,M01,RP_01_34A,RP_01_34C,2277.5,39.68,455.50,Hrs
V002,2017,M01,SF_350363,SF_350016,2279.13,6098.72,455.83,EA
V002,2017,M01,RP_01_61A,RP_01_18A,2312.27,30.74,462.45,Hrs
V002,2017,M01,RP_01_61A,RP_01_61B,2312.27,30.74,462.45,Hrs
V002,2017,M01,RP_01_61A,RP_01_61D,2312.27,30.74,462.45,Hrs
V002,2017,M01,RP_01_16A,RP_01_16I,2325.33,20.89,465.07,Hrs
V002,2017,M01,RP_01_35I,FP_719456,2335.14,189.52,467.03,MHrs
V002,2017,M01,RP_01_45D,FP_750015,2345.93,580.24,469.19,MHrs
V002,2017,M01,BP_01_18A_2,FP_CTS,2364.42,85.13,472.88,HRS
V002,2017,M01,RP_01_18A,BP_01_18A_2,2364.42,85.13,472.88,Hrs
V002,2017,M01,RP_01_38C,FP_750002XFA,2378.52,27.62,475.70,MHrs
V002,2017,M01,BP_01_19C_1,RP_01_19G,2382.01,112.42,476.40,HRS
V002,2017,M01,RP_01_16E,FP_750128,2383.68,178.98,476.74,Hrs
V002,2017,M01,RP_01_25B,RP_01_35E,2386.82,23638.59,477.36,KwH
V002,2017,M01,BP_01_35G_1,FP_999999,2419.77,167.67,483.95,EA
V002,2017,M01,RP_01_31A,RP_01_31C,2427.23,56.75,485.45,Hrs
V002,2017,M01,RP_01_46A,FP_731680,2436.16,179.2,487.23,Hrs
V002,2017,M01,RP_01_14E,FP_719456,2436.54,13303.32,487.31,LB
V002,2017,M01,RP_01_34D,FP_750066,2503.66,15.38,500.73,MHrs
V002,2017,M01,RP_01_14E,SF_350218,2518.52,13750.93,503.70,LB
V002,2017,M01,BP_01_15A_1,RP_01_23B,2523.43,46.05,504.69,PO
V002,2017,M01,RP_01_34B,FP_750066,2535.21,153.82,507.04,Hrs
V002,2017,M01,RP_01_14C,FP_999999,2543.29,37.44,508.66,Hrs
V002,2017,M01,RP_01_38A,SF_350298,2562.58,551.7,512.52,Hrs
V002,2017,M01,SF_350052,SF_350230,2576.44,80073.6,515.29,EA
V002,2017,M01,SF_350043,SF_350230,2596.67,80073.6,519.33,EA
V002,2017,M01,RP_01_35I,SF_350039,2603.16,211.28,520.63,MHrs
V002,2017,M01,RP_01_16H,FP_750015,2612.06,220.43,522.41,Hrs
V002,2017,M01,RP_01_34D,SF_350230,2639.84,16.22,527.97,MHrs
V002,2017,M01,SF_350364,SF_350268,2653.46,12397.44,530.69,EA
V002,2017,M01,SF_350046,SF_350230,2654.34,80073.6,530.87,EA
V002,2017,M01,RP_01_34B,SF_350230,2673.1,162.19,534.62,Hrs
V002,2017,M01,SF_350040,FP_750015,2674.06,160147.2,534.81,EA
V002,2017,M01,SF_350156,SF_350238,2681.08,90479.04,536.22,EA
V002,2017,M01,SF_350140,SF_350238,2684.72,90479.04,536.94,EA
V002,2017,M01,SF_350246,FP_750131,2691.49,20643.84,538.30,EA
V002,2017,M01,SF_350049,SF_350230,2698.41,80073.6,539.68,EA
V002,2017,M01,RP_01_31D,FP_999999,2705.21,12.92,541.04,MHrs
V002,2017,M01,BP_01_19B_1,RP_01_19F,2720.75,154.15,544.15,HRS
V002,2017,M01,BP_01_19B_2,RP_01_19D,2720.75,154.15,544.15,HRS
V002,2017,M01,RP_01_14A,RP_01_14D,2751.41,23.57,550.28,Hrs
V002,2017,M01,RP_01_25A,RP_01_38B,2768.37,16.73,553.67,Hrs
V002,2017,M01,SF_350164,SF_350238,2796.13,90479.04,559.23,EA
V002,2017,M01,RP_01_35I,SF_350218,2829.45,229.64,565.89,MHrs
V002,2017,M01,RP_01_47D,RP_01_47B,2860.1,196.61,572.02,Hrs
V002,2017,M01,RP_01_25A,RP_01_46D,2879.11,17.4,575.82,Hrs
V002,2017,M01,RP_01_35H,SF_350244,2896.79,238.58,579.36,MHrs
V002,2017,M01,SF_350168,SF_350238,2902.43,90479.04,580.49,EA
V002,2017,M01,RP_01_17C,BP_01_17C_1,2909.6,452.85,581.92,Hrs
V002,2017,M01,RP_01_14H,SF_350223,2953.86,97.86,590.77,DOL
V002,2017,M01,RP_01_19A,RP_01_19C,2971.35,93.03,594.27,Hrs
V002,2017,M01,RP_01_25B,RP_01_35D,3001.53,29726.58,600.31,KwH
V002,2017,M01,BP_01_23B_2,RP_01_35D,3027.78,83.53,605.56,HRS
V002,2017,M01,SF_350266,FP_750087,3032.48,35967.36,606.50,EA
V002,2017,M01,RP_01_45D,FP_750106,3048.4,753.99,609.68,MHrs
V002,2017,M01,RP_01_14E,FP_716428,3049.98,16652.67,610.00,LB
V002,2017,M01,RP_01_31D,SF_350377,3054.93,14.59,610.99,MHrs
V002,2017,M01,SF_350132,SF_350238,3056.77,90479.04,611.35,EA
V002,2017,M01,RP_01_35N,BP_01_35G_1,3081.95,393.51,616.39,Hrs
V002,2017,M01,SF_350144,SF_350238,3085.88,90479.04,617.18,EA
V002,2017,M01,RP_01_14A,RP_01_17C,3095.34,26.51,619.07,Hrs
V002,2017,M01,RP_01_45H,FP_750122,3108.03,1155.06,621.61,MHrs
V002,2017,M01,RP_01_35B,SF_350074,3144.49,559.83,628.90,Hrs
V002,2017,M01,RP_01_19G,SF_350247,3145.87,301.6,629.17,MHrs
V002,2017,M01,SF_350055,SF_350230,3146.25,80073.6,629.25,EA
V002,2017,M01,RP_01_17B,BP_01_17B_1,3178.28,347,635.66,Hrs
V002,2017,M01,SF_350124,SF_350238,3189.27,90479.04,637.85,EA
V002,2017,M01,RP_01_61B,BP_01_61B_1,3209.29,88.38,641.86,Hrs
V002,2017,M01,RP_01_61B,BP_01_61B_2,3209.29,88.38,641.86,Hrs
V002,2017,M01,BP_01_61B_1,FP_CTS,3209.29,88.38,641.86,HRS
V002,2017,M01,BP_01_61B_2,FP_CTS,3209.29,88.38,641.86,HRS
V002,2017,M01,BP_01_34C_1,RP_01_34D,3214.9,273.7,642.98,HRS
V002,2017,M01,RP_01_34C,BP_01_34C_1,3214.9,273.7,642.98,Hrs
V002,2017,M01,RP_01_35F,BP_01_35F_1,3218.06,526.33,643.61,MHrs
V002,2017,M01,RP_01_45B,FP_750087,3229.88,599.46,645.98,Hrs
V002,2017,M01,RP_01_19I,SF_350223,3265.63,978.15,653.13,MHrs
V002,2017,M01,BP_01_35G_1,FP_716428,3286.31,227.71,657.26,EA
V002,2017,M01,RP_01_25A,RP_01_35H,3312.28,20.02,662.46,Hrs
V002,2017,M01,RP_01_19G,FP_750128,3316.74,317.98,663.35,MHrs
V002,2017,M01,RP_01_31D,SF_350006,3336.93,15.93,667.39,MHrs
V002,2017,M01,RP_01_16H,FP_750106,3394.22,286.44,678.84,Hrs
V002,2017,M01,RP_01_78B,BP_01_78B_1,3400.07,435.2,680.01,Hrs
V002,2017,M01,RP_01_25A,RP_01_19B,3403.59,20.57,680.72,Hrs
V002,2017,M01,RP_01_35C,BP_01_35G_1,3404.67,218.62,680.93,Hrs
V002,2017,M01,RP_01_35F,SF_350074,3422.9,559.83,684.58,MHrs
V002,2017,M01,RP_01_19D,FP_999999,3454.21,765.92,690.84,MHrs
V002,2017,M01,RP_01_38A,FP_999999,3463.52,745.67,692.70,Hrs
V002,2017,M01,SF_350365,SF_350366,3477.59,61931.52,695.52,EA
