Version,Year,Month,Sender,Receiver,Cost,Quantity,UoM,
V002,2017,M01,RP_01_25B,RP_01_38B,896.91,0,KwH,
V002,2017,M01,RP_01_25B,RP_01_38C,27.13,0,KwH,
V002,2017,M01,RP_01_25B,RP_01_39C,3.93,0,KwH,
V002,2017,M01,RP_01_25B,RP_01_39D,5.55,0,KwH,
V002,2017,M01,RP_01_25B,RP_01_40C,166.92,0,KwH,
V002,2017,M01,RP_01_25B,RP_01_45D,1420.01,0,KwH,
V002,2017,M01,RP_01_25B,RP_01_45E,479.94,0,KwH,
V002,2017,M01,RP_01_25B,RP_01_45F,25.59,0,KwH,
V002,2017,M01,RP_01_25B,RP_01_45G,62.54,0,KwH,
V002,2017,M01,RP_01_25B,RP_01_45H,148.03,0,KwH,
V002,2017,M01,RP_01_25B,RP_01_47B,181.23,0,KwH,
V002,2017,M01,RP_01_25B,RP_01_47C,298.67,0,KwH,
V002,2017,M01,RP_01_25B,RP_01_40D,1154.52,0,KwH,
V002,2017,M01,RP_01_31A,RP_01_31B,4854.46,0,Hrs,
V002,2017,M01,RP_01_31A,RP_01_31C,2427.23,0,Hrs,
V002,2017,M01,RP_01_31B,SF_314617,13.2,0,Hrs,
V002,2017,M01,RP_01_31B,SF_314620,13.2,0,Hrs,
V002,2017,M01,RP_01_31B,SF_314623,26.4,0,Hrs,
V002,2017,M01,RP_01_31B,SF_314628,13.2,0,Hrs,
V002,2017,M01,RP_01_31B,SF_314635,26.4,0,Hrs,
V002,2017,M01,RP_01_31B,SF_314643,52.8,0,Hrs,
V002,2017,M01,RP_01_31B,SF_314648,52.8,0,Hrs,
V002,2017,M01,RP_01_31B,SF_314651,26.4,0,Hrs,
V002,2017,M01,RP_01_31B,SF_314654,26.4,0,Hrs,
V002,2017,M01,RP_01_31B,SF_315674,63.01,0,Hrs,
V002,2017,M01,RP_01_31B,SF_350006,1254.88,0,Hrs,
V002,2017,M01,RP_01_31B,SF_350016,4002.8,0,Hrs,
V002,2017,M01,RP_01_31B,SF_350334,52.51,0,Hrs,
V002,2017,M01,RP_01_31B,SF_350377,1148.83,0,Hrs,
V002,2017,M01,RP_01_31B,FP_750008XBA,123.54,0,Hrs,
V002,2017,M01,RP_01_31B,FP_999999,145.33,0,Hrs,
V002,2017,M01,RP_01_31C,RP_01_31D,7524.89,0,Hrs,
V002,2017,M01,RP_01_31C,BP_01_31C_1,2248.69,0,Hrs,
V002,2017,M01,RP_01_31C,BP_01_31C_2,1124.34,0,Hrs,
V002,2017,M01,RP_01_31C,BP_01_31D_1,345.52,0,Hrs,
V002,2017,M01,RP_01_31D,SF_314617,30.71,0,MHrs,
V002,2017,M01,RP_01_31D,SF_314620,30.71,0,MHrs,
V002,2017,M01,RP_01_31D,SF_314623,61.41,0,MHrs,
V002,2017,M01,RP_01_31D,SF_314628,30.71,0,MHrs,
V002,2017,M01,RP_01_31D,SF_314635,61.41,0,MHrs,
V002,2017,M01,RP_01_31D,SF_314643,122.85,0,MHrs,
V002,2017,M01,RP_01_31D,SF_314648,122.85,0,MHrs,
V002,2017,M01,RP_01_31D,SF_314651,61.41,0,MHrs,
V002,2017,M01,RP_01_31D,SF_314654,61.41,0,MHrs,
V002,2017,M01,RP_01_31D,SF_315674,195.47,0,MHrs,
V002,2017,M01,RP_01_31D,SF_350006,3336.93,0,MHrs,
V002,2017,M01,RP_01_31D,SF_350016,10644.09,0,MHrs,
V002,2017,M01,RP_01_31D,SF_350334,139.62,0,MHrs,
V002,2017,M01,RP_01_31D,SF_350377,3054.93,0,MHrs,
V002,2017,M01,RP_01_31D,FP_750008XBA,328.52,0,MHrs,
V002,2017,M01,RP_01_31D,FP_999999,2705.21,0,MHrs,
V002,2017,M01,RP_01_31D,BP_01_31D_1,2191.49,0,MHrs,
V002,2017,M01,RP_01_34A,RP_01_34B,7867.72,0,Hrs,
V002,2017,M01,RP_01_34A,RP_01_34C,2277.5,0,Hrs,
V002,2017,M01,RP_01_34B,SF_350098,12.13,0,Hrs,
V002,2017,M01,RP_01_34B,SF_350230,2673.1,0,Hrs,
V002,2017,M01,RP_01_34B,SF_350232,413.86,0,Hrs,
V002,2017,M01,RP_01_34B,SF_350238,2265.24,0,Hrs,
V002,2017,M01,RP_01_34B,SF_350297,2265.24,0,Hrs,
V002,2017,M01,RP_01_34B,SF_350307,1102.51,0,Hrs,
V002,2017,M01,RP_01_34B,SF_350326,8666.46,0,Hrs,
V002,2017,M01,RP_01_34B,SF_350351,33.72,0,Hrs,
V002,2017,M01,RP_01_34B,SF_350360,966.54,0,Hrs,
V002,2017,M01,RP_01_34B,SF_350366,1102.51,0,Hrs,
V002,2017,M01,RP_01_34B,SF_350367,1102.51,0,Hrs,
V002,2017,M01,RP_01_34B,SF_350391,222.99,0,Hrs,
V002,2017,M01,RP_01_34B,SF_350394,1102.51,0,Hrs,
V002,2017,M01,RP_01_34B,FP_750063,1762.95,0,Hrs,
V002,2017,M01,RP_01_34B,FP_750066,2535.21,0,Hrs,
V002,2017,M01,RP_01_34B,FP_750132,12111.18,0,Hrs,
V002,2017,M01,RP_01_34B,FP_999999,1789.59,0,Hrs,
V002,2017,M01,RP_01_34C,RP_01_34D,11168.48,0,Hrs,
V002,2017,M01,RP_01_34C,BP_01_34C_1,3214.9,0,Hrs,
V002,2017,M01,RP_01_34C,BP_01_34C_2,1607.45,0,Hrs,
V002,2017,M01,RP_01_34C,BP_01_34D_1,83.65,0,Hrs,
V002,2017,M01,RP_01_34D,SF_350098,119.8,0,MHrs,
V002,2017,M01,RP_01_34D,SF_350230,2639.84,0,MHrs,
V002,2017,M01,RP_01_34D,SF_350232,408.72,0,MHrs,
V002,2017,M01,RP_01_34D,SF_350238,2237.05,0,MHrs,
V002,2017,M01,RP_01_34D,SF_350297,2237.05,0,MHrs,
V002,2017,M01,RP_01_34D,SF_350307,1088.79,0,MHrs,
V002,2017,M01,RP_01_34D,SF_350326,17117.25,0,MHrs,
V002,2017,M01,RP_01_34D,SF_350351,333.01,0,MHrs,
V002,2017,M01,RP_01_34D,SF_350360,1590.85,0,MHrs,
V002,2017,M01,RP_01_34D,SF_350366,1088.79,0,MHrs,
V002,2017,M01,RP_01_34D,SF_350367,1088.79,0,MHrs,
V002,2017,M01,RP_01_34D,SF_350391,2202.13,0,MHrs,
V002,2017,M01,RP_01_34D,SF_350394,1088.79,0,MHrs,
V002,2017,M01,RP_01_34D,FP_750063,17410.12,0,MHrs,
V002,2017,M01,RP_01_34D,FP_750066,2503.66,0,MHrs,
V002,2017,M01,RP_01_34D,FP_750132,17086.4,0,MHrs,
V002,2017,M01,RP_01_34D,FP_999999,17673.18,0,MHrs,
V002,2017,M01,RP_01_34D,BP_01_34D_1,1159.13,0,MHrs,
V002,2017,M01,RP_01_35A,RP_01_35B,12747.58,0,Hrs,
V002,2017,M01,RP_01_35A,RP_01_35C,850.7,0,Hrs,
V002,2017,M01,RP_01_35A,RP_01_35N,1082.71,0,Hrs,
V002,2017,M01,RP_01_35B,SF_307485,2.83,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314612,19.46,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314613,16.18,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314614,16.18,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314615,19.46,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314616,17.97,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314618,19.46,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314619,17.97,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314621,2.1,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314622,89.87,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314624,19.46,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314626,84.58,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314629,6.59,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314630,215.69,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314632,40.7,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314633,17.97,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314634,17.97,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314636,2.25,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314637,20.35,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314638,84.58,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314639,20.35,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314641,46.89,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314642,17.97,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314644,4.49,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314645,20.35,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314646,84.58,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314647,17.97,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314649,46.89,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314650,17.97,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314652,19.46,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314653,17.97,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314655,2.81,0,Hrs,
V002,2017,M01,RP_01_35B,SF_314656,52.18,0,Hrs,
V002,2017,M01,RP_01_35B,SF_315651,8.39,0,Hrs,
V002,2017,M01,RP_01_35B,SF_315653,125.82,0,Hrs,
V002,2017,M01,RP_01_35B,SF_315655,8.39,0,Hrs,
V002,2017,M01,RP_01_35B,SF_315656,5.5,0,Hrs,
V002,2017,M01,RP_01_35B,SF_315657,5.5,0,Hrs,
V002,2017,M01,RP_01_35B,SF_315660,14.14,0,Hrs,
V002,2017,M01,RP_01_35B,SF_315661,11,0,Hrs,
V002,2017,M01,RP_01_35B,SF_315662,8.39,0,Hrs,
V002,2017,M01,RP_01_35B,SF_315663,5.5,0,Hrs,
V002,2017,M01,RP_01_35B,SF_315664,29.49,0,Hrs,
V002,2017,M01,RP_01_35B,SF_315665,5.5,0,Hrs,
V002,2017,M01,RP_01_35B,SF_315738,33.4,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350039,1186.71,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350040,439.91,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350043,439.91,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350046,478.1,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350049,335.63,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350052,439.91,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350055,401.73,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350058,359.23,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350074,3144.49,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350075,1680.67,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350079,72.54,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350082,72.54,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350085,53.2,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350088,72.54,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350091,188.71,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350092,127.07,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350096,164.44,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350100,147.37,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350119,487.61,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350120,997.06,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350124,515.83,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350132,480.12,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350140,541.81,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350144,487.63,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350147,98.68,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350156,388.24,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350160,388.24,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350164,388.24,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350168,414.52,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350172,88.58,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350207,100.65,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350211,100.65,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350216,181.18,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350218,1289.87,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350223,5494.15,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350242,937.87,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350243,956.2,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350244,1340.08,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350246,1868.74,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350247,1694.02,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350266,1644.1,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350276,175.37,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350277,175.37,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350279,225.59,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350280,225.59,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350281,201.31,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350287,694.33,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350314,420.88,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350338,13.33,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350350,139.03,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350359,15758.36,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350364,115.1,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350365,531.9,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350369,613.51,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350390,613.17,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350393,96.63,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350400,720.68,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350004,187.65,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350014,815.61,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350021,113.43,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350025,22.68,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350027,1.28,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350250,54.55,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350316,24.78,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350332,9.99,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350336,26,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350341,157.86,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350345,7.49,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350347,0.02,0,Hrs,
V002,2017,M01,RP_01_35B,SF_350414,134.13,0,Hrs,
V002,2017,M01,RP_01_35B,FP_750128,10716.22,0,Hrs,
V002,2017,M01,RP_01_35B,FP_716428,5115.12,0,Hrs,
V002,2017,M01,RP_01_35B,FP_719456,1064.52,0,Hrs,
V002,2017,M01,RP_01_35B,FP_720543,124.62,0,Hrs,
V002,2017,M01,RP_01_35B,FP_720863,528.52,0,Hrs,
V002,2017,M01,RP_01_35B,FP_999999,25732.65,0,Hrs,
V002,2017,M01,RP_01_35C,BP_01_35D_1,3894.87,0,Hrs,
V002,2017,M01,RP_01_35C,BP_01_35E_1,373.87,0,Hrs,
V002,2017,M01,RP_01_35C,RP_01_35D,475.56,0,Hrs,
V002,2017,M01,RP_01_35C,RP_01_35E,112.96,0,Hrs,
V002,2017,M01,RP_01_35C,RP_01_35F,1404.71,0,Hrs,
V002,2017,M01,RP_01_35C,RP_01_35G,830.7,0,Hrs,
V002,2017,M01,RP_01_35C,RP_01_35H,928.37,0,Hrs,
V002,2017,M01,RP_01_35C,RP_01_35I,742.91,0,Hrs,
V002,2017,M01,RP_01_35C,RP_01_35K,122.45,0,Hrs,
V002,2017,M01,RP_01_35C,RP_01_35L,7.33,0,Hrs,
V002,2017,M01,RP_01_35C,BP_01_35F_1,8196.81,0,Hrs,
V002,2017,M01,RP_01_35C,BP_01_35G_1,3404.67,0,Hrs,
V002,2017,M01,RP_01_35C,BP_01_35H_1,1675.13,0,Hrs,
V002,2017,M01,RP_01_35C,BP_01_35I_1,1468.7,0,Hrs,
V002,2017,M01,RP_01_35C,BP_01_35K_1,184.2,0,Hrs,
V002,2017,M01,RP_01_35C,BP_01_35L_1,39.37,0,Hrs,
V002,2017,M01,RP_01_35D,SF_314613,26.58,0,MHrs,
V002,2017,M01,RP_01_35D,SF_314614,26.58,0,MHrs,
V002,2017,M01,RP_01_35D,SF_314633,29.53,0,MHrs,
V002,2017,M01,RP_01_35D,SF_314641,77.04,0,MHrs,
V002,2017,M01,RP_01_35D,SF_314649,77.04,0,MHrs,
V002,2017,M01,RP_01_35D,SF_315651,13.78,0,MHrs,
V002,2017,M01,RP_01_35D,SF_315660,23.23,0,MHrs,
V002,2017,M01,RP_01_35D,SF_315662,13.78,0,MHrs,
V002,2017,M01,RP_01_35D,SF_350040,722.79,0,MHrs,
V002,2017,M01,RP_01_35D,SF_350120,1638.21,0,MHrs,
V002,2017,M01,RP_01_35D,SF_350027,0.52,0,MHrs,
V002,2017,M01,RP_01_35D,SF_350336,21.36,0,MHrs,
V002,2017,M01,RP_01_35D,SF_350347,0.01,0,MHrs,
V002,2017,M01,RP_01_35D,SF_350414,110.19,0,MHrs,
V002,2017,M01,RP_01_35D,FP_720863,868.38,0,MHrs,
V002,2017,M01,RP_01_35D,BP_01_35D_1,1154.02,0,MHrs,
V002,2017,M01,RP_01_35D,FP_999999,3534.2,0,MHrs,
V002,2017,M01,RP_01_35E,SF_315655,25.6,0,MHrs,
V002,2017,M01,RP_01_35E,SF_315661,33.58,0,MHrs,
V002,2017,M01,RP_01_35E,SF_315664,89.98,0,MHrs,
V002,2017,M01,RP_01_35E,SF_350119,1487.94,0,MHrs,
V002,2017,M01,RP_01_35E,SF_350250,83.23,0,MHrs,
V002,2017,M01,RP_01_35E,BP_01_35E_1,205.74,0,MHrs,
V002,2017,M01,RP_01_35E,FP_999999,1408.33,0,MHrs,
V002,2017,M01,RP_01_35F,SF_307485,6.17,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314612,105.92,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314615,105.92,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314616,97.83,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314618,105.92,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314619,97.83,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314621,4.58,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314622,97.83,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314624,105.92,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314626,92.07,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314629,0.9,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314632,132.9,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314634,78.26,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314636,4.9,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314637,66.45,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314638,92.07,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314639,66.45,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314642,78.26,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314644,9.78,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314645,66.45,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314646,92.07,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314647,78.26,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314650,78.26,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314652,105.92,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314653,97.83,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314655,6.12,0,MHrs,
V002,2017,M01,RP_01_35F,SF_314656,56.8,0,MHrs,
V002,2017,M01,RP_01_35F,SF_315656,23.96,0,MHrs,
V002,2017,M01,RP_01_35F,SF_315657,23.96,0,MHrs,
V002,2017,M01,RP_01_35F,SF_315663,23.96,0,MHrs,
V002,2017,M01,RP_01_35F,SF_315665,23.96,0,MHrs,
V002,2017,M01,RP_01_35F,SF_315738,72.72,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350043,478.86,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350046,520.43,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350052,478.86,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350055,437.3,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350074,3422.9,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350075,1829.48,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350079,78.96,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350082,78.96,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350085,57.91,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350088,78.96,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350091,205.42,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350092,138.32,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350096,179,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350100,160.42,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350140,589.78,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350147,107.42,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350156,422.62,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350164,422.62,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350168,451.23,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350172,96.42,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350276,190.89,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350277,190.89,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350279,245.56,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350280,245.56,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350281,219.13,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350287,755.81,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350338,14.51,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350364,125.29,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350365,578.99,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350025,24.68,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350316,26.97,0,MHrs,
V002,2017,M01,RP_01_35F,SF_350341,171.84,0,MHrs,
V002,2017,M01,RP_01_35F,FP_720543,135.66,0,MHrs,
V002,2017,M01,RP_01_35F,FP_999999,11833.47,0,MHrs,
V002,2017,M01,RP_01_35F,BP_01_35F_1,3218.06,0,MHrs,
V002,2017,M01,RP_01_35G,SF_350049,413.84,0,MHrs,
V002,2017,M01,RP_01_35G,SF_350058,442.94,0,MHrs,
V002,2017,M01,RP_01_35G,SF_350124,636.03,0,MHrs,
V002,2017,M01,RP_01_35G,SF_350132,591.99,0,MHrs,
V002,2017,M01,RP_01_35G,SF_350144,601.24,0,MHrs,
V002,2017,M01,RP_01_35G,SF_350160,478.7,0,MHrs,
V002,2017,M01,RP_01_35G,SF_350207,124.11,0,MHrs,
V002,2017,M01,RP_01_35G,SF_350211,124.11,0,MHrs,
V002,2017,M01,RP_01_35G,SF_350247,2088.74,0,MHrs,
V002,2017,M01,RP_01_35G,SF_350021,139.86,0,MHrs,
V002,2017,M01,RP_01_35G,FP_750128,2202.19,0,MHrs,
V002,2017,M01,RP_01_35G,FP_716428,6306.98,0,MHrs,
V002,2017,M01,RP_01_35G,FP_999999,5584.35,0,MHrs,
V002,2017,M01,RP_01_35G,BP_01_35G_1,1514.07,0,MHrs,
V002,2017,M01,RP_01_35H,SF_350216,391.64,0,MHrs,
V002,2017,M01,RP_01_35H,SF_350243,2066.98,0,MHrs,
V002,2017,M01,RP_01_35H,SF_350244,2896.79,0,MHrs,
V002,2017,M01,RP_01_35H,SF_350246,4039.57,0,MHrs,
V002,2017,M01,RP_01_35H,SF_350266,3553.97,0,MHrs,
V002,2017,M01,RP_01_35H,SF_350359,17032.04,0,MHrs,
V002,2017,M01,RP_01_35H,SF_350393,208.88,0,MHrs,
V002,2017,M01,RP_01_35H,SF_350014,881.53,0,MHrs,
V002,2017,M01,RP_01_35H,SF_350332,10.79,0,MHrs,
V002,2017,M01,RP_01_35H,SF_350345,8.09,0,MHrs,
V002,2017,M01,RP_01_35H,FP_999999,4950.77,0,MHrs,
V002,2017,M01,RP_01_35H,BP_01_35H_1,1305.98,0,MHrs,
V002,2017,M01,RP_01_35I,SF_350039,2603.16,0,MHrs,
V002,2017,M01,RP_01_35I,SF_350218,2829.45,0,MHrs,
V002,2017,M01,RP_01_35I,SF_350223,12051.97,0,MHrs,
V002,2017,M01,RP_01_35I,SF_350242,2057.31,0,MHrs,
V002,2017,M01,RP_01_35I,SF_350314,923.25,0,MHrs,
V002,2017,M01,RP_01_35I,SF_350369,1345.8,0,MHrs,
V002,2017,M01,RP_01_35I,SF_350390,1345.06,0,MHrs,
V002,2017,M01,RP_01_35I,FP_719456,2335.14,0,MHrs,
V002,2017,M01,RP_01_35I,FP_999999,4088.56,0,MHrs,
V002,2017,M01,RP_01_35I,BP_01_35I_1,1161.97,0,MHrs,
V002,2017,M01,RP_01_35K,SF_314630,368.19,0,MHrs,
V002,2017,M01,RP_01_35K,SF_350350,237.34,0,MHrs,
V002,2017,M01,RP_01_35K,SF_350400,1230.25,0,MHrs,
V002,2017,M01,RP_01_35K,SF_350004,320.32,0,MHrs,
V002,2017,M01,RP_01_35K,FP_999999,1627.62,0,MHrs,
V002,2017,M01,RP_01_35K,BP_01_35K_1,113.41,0,MHrs,
V002,2017,M01,RP_01_35L,SF_315653,494.1,0,MHrs,
V002,2017,M01,RP_01_35L,BP_01_35L_1,55.76,0,MHrs,
V002,2017,M01,RP_01_35N,BP_01_35D_1,3525.68,0,Hrs,
V002,2017,M01,RP_01_35N,BP_01_35E_1,338.43,0,Hrs,
V002,2017,M01,RP_01_35N,BP_01_35F_1,7419.83,0,Hrs,
V002,2017,M01,RP_01_35N,BP_01_35G_1,3081.95,0,Hrs,
V002,2017,M01,RP_01_35N,BP_01_35H_1,1516.34,0,Hrs,
V002,2017,M01,RP_01_35N,BP_01_35I_1,1329.48,0,Hrs,
V002,2017,M01,RP_01_35N,BP_01_35K_1,166.74,0,Hrs,
V002,2017,M01,RP_01_35N,BP_01_35L_1,35.63,0,Hrs,
V002,2017,M01,RP_01_38A,SF_350097,187.54,0,Hrs,
V002,2017,M01,RP_01_38A,SF_350233,95.97,0,Hrs,
V002,2017,M01,RP_01_38A,SF_350271,4080.22,0,Hrs,
V002,2017,M01,RP_01_38A,SF_350298,2562.58,0,Hrs,
V002,2017,M01,RP_01_38A,SF_350308,532.71,0,Hrs,
V002,2017,M01,RP_01_38A,SF_350368,887.85,0,Hrs,
V002,2017,M01,RP_01_38A,SF_350395,373.1,0,Hrs,
V002,2017,M01,RP_01_38A,FP_750002XFA,256.55,0,Hrs,
V002,2017,M01,RP_01_38A,FP_750005XGA,393.44,0,Hrs,
V002,2017,M01,RP_01_38A,FP_750095XJA,5.16,0,Hrs,
V002,2017,M01,RP_01_38A,FP_999999,3463.52,0,Hrs,
V002,2017,M01,RP_01_38B,SF_350097,295.61,0,MHrs,
V002,2017,M01,RP_01_38B,SF_350233,151.28,0,MHrs,
V002,2017,M01,RP_01_38B,SF_350271,6431.47,0,MHrs,
